OrderId,OrderDate,ShipMode,Segment,Country,City,State,PostalCode,Region,Category,SubCategory,ProductId,CostPrice,ListPrice,Quantity,DiscountPercent,Revenue,DiscountAmount,SellingPrice,CostTotal,Profit
7786,2022-07-08,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Labels,OFF-LA-10002762,30.0,30.0,2,2.0,60.0,1.2,58.8,60.0,-1.2
7787,2023-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000279,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0
7788,2023-07-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Fasteners,OFF-FA-10000936,10.0,10.0,3,3.0,30.0,0.9,29.1,30.0,-0.899999999999999
7789,2023-10-01,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10004973,20.0,20.0,3,2.0,60.0,1.2,58.8,60.0,-1.2
7790,2022-12-18,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000791,30.0,30.0,8,3.0,240.0,7.2,232.8,240.0,-7.19999999999999
7791,2023-11-12,Same Day,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10001132,0.0,0.0,3,4.0,0.0,0.0,0.0,0.0,0.0
7792,2023-07-18,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002012,0.0,0.0,5,2.0,0.0,0.0,0.0,0.0,0.0
7793,2023-06-19,First Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10001383,30.0,40.0,2,2.0,80.0,1.6,78.4,60.0,18.4
7794,2022-03-04,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002036,30.0,30.0,5,5.0,150.0,7.5,142.5,150.0,-7.5
7795,2022-12-27,Second Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10002377,80.0,100.0,2,5.0,200.0,10.0,190.0,160.0,30.0
7796,2022-06-10,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Technology,Phones,TEC-PH-10000526,280.0,310.0,4,2.0,1240.0,24.8,1215.2,1120.0,95.2
7797,2022-07-19,Standard Class,Corporate,United States,Middletown,Connecticut,6457,East,Office Supplies,Binders,OFF-BI-10001078,30.0,30.0,5,3.0,150.0,4.5,145.5,150.0,-4.5
7798,2022-09-25,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10004483,50.0,50.0,3,5.0,150.0,7.5,142.5,150.0,-7.5
7799,2022-01-26,First Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002624,390.0,470.0,1,4.0,470.0,18.8,451.2,390.0,61.2
7800,2022-02-02,First Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003396,180.0,210.0,3,3.0,630.0,18.9,611.1,540.0,71.1
7801,2022-02-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10002756,280.0,320.0,3,2.0,960.0,19.2,940.8,840.0,100.8
7802,2022-09-10,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Furnishings,FUR-FU-10002813,40.0,40.0,2,4.0,80.0,3.2,76.8,80.0,-3.2
7803,2023-11-14,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Labels,OFF-LA-10003714,10.0,10.0,4,3.0,40.0,1.2,38.8,40.0,-1.2
7804,2023-02-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10003716,590.0,720.0,4,4.0,2880.0,115.2,2764.8,2360.0,404.8
7805,2022-01-19,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Storage,OFF-ST-10002289,30.0,30.0,1,3.0,30.0,0.9,29.1,30.0,-0.899999999999999
7806,2022-05-27,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Art,OFF-AR-10001315,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0
7807,2023-02-24,Standard Class,Home Office,United States,Franklin,Tennessee,37064,South,Office Supplies,Binders,OFF-BI-10000042,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0
7808,2022-02-09,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,OFF-BI-10004236,20.0,30.0,7,5.0,210.0,10.5,199.5,140.0,59.5
7809,2023-05-19,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Art,OFF-AR-10001955,40.0,50.0,3,2.0,150.0,3.0,147.0,120.0,27.0
7810,2022-08-30,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,TEC-PH-10004080,90.0,110.0,2,5.0,220.0,11.0,209.0,180.0,29.0
7811,2023-12-18,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10000791,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
7812,2023-02-14,First Class,Consumer,United States,Clinton,Maryland,20735,East,Office Supplies,Art,OFF-AR-10001770,10.0,10.0,3,2.0,30.0,0.6,29.4,30.0,-0.600000000000001
7813,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Tables,FUR-TA-10002356,500.0,550.0,3,2.0,1650.0,33.0,1617.0,1500.0,117.0
7814,2023-05-04,First Class,Consumer,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10003274,10.0,10.0,6,3.0,60.0,1.8,58.2,60.0,-1.8
7815,2022-12-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Furniture,Bookcases,FUR-BO-10004834,1220.0,1500.0,2,2.0,3000.0,60.0,2940.0,2440.0,500.0
7816,2023-08-21,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10000307,20.0,20.0,2,4.0,40.0,1.6,38.4,40.0,-1.6
7817,2022-09-21,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Art,OFF-AR-10002240,90.0,110.0,3,4.0,330.0,13.2,316.8,270.0,46.8
7818,2023-02-22,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Paper,OFF-PA-10001801,30.0,40.0,6,4.0,240.0,9.6,230.4,180.0,50.4
7819,2023-11-01,Second Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Office Supplies,Binders,OFF-BI-10001120,3770.0,4540.0,3,2.0,13620.0,272.4,13347.6,11310.0,2037.6
7820,2022-11-30,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Fasteners,OFF-FA-10000611,10.0,10.0,8,3.0,80.0,2.4,77.6,80.0,-2.40000000000001
7821,2022-05-29,Second Class,Home Office,United States,Cranston,Rhode Island,2920,East,Office Supplies,Storage,OFF-ST-10000036,540.0,590.0,6,4.0,3540.0,141.6,3398.4,3240.0,158.4
7822,2023-06-08,Second Class,Consumer,United States,Jackson,Tennessee,38301,South,Office Supplies,Storage,OFF-ST-10004950,100.0,110.0,9,2.0,990.0,19.8,970.2,900.0,70.2
7823,2023-07-06,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10003770,10.0,10.0,3,3.0,30.0,0.9,29.1,30.0,-0.899999999999999
7824,2022-10-20,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Technology,Accessories,TEC-AC-10002800,140.0,150.0,3,2.0,450.0,9.0,441.0,420.0,21.0
7825,2023-01-18,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10002439,190.0,230.0,5,3.0,1150.0,34.5,1115.5,950.0,165.5
7826,2023-10-28,Standard Class,Corporate,United States,Rome,New York,13440,East,Furniture,Chairs,FUR-CH-10004218,80.0,90.0,1,5.0,90.0,4.5,85.5,80.0,5.5
7827,2023-10-08,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10004042,410.0,510.0,4,2.0,2040.0,40.8,1999.2,1640.0,359.2
7828,2023-03-10,Standard Class,Corporate,United States,Chicago,Illinois,60610,Central,Office Supplies,Envelopes,OFF-EN-10001137,10.0,10.0,3,3.0,30.0,0.9,29.1,30.0,-0.899999999999999
7829,2023-11-29,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10002017,50.0,60.0,3,2.0,180.0,3.6,176.4,150.0,26.4
7830,2022-04-24,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Art,OFF-AR-10000588,50.0,60.0,3,5.0,180.0,9.0,171.0,150.0,21.0
7831,2022-02-17,Standard Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,TEC-PH-10003174,280.0,310.0,3,5.0,930.0,46.5,883.5,840.0,43.5
7832,2023-05-09,Standard Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001524,40.0,50.0,3,2.0,150.0,3.0,147.0,120.0,27.0
7833,2023-02-09,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,TEC-PH-10001552,20.0,20.0,2,2.0,40.0,0.8,39.2,40.0,-0.799999999999997
7834,2023-01-06,Standard Class,Home Office,United States,West Palm Beach,Florida,33407,South,Office Supplies,Art,OFF-AR-10004757,10.0,10.0,5,5.0,50.0,2.5,47.5,50.0,-2.5
7835,2022-11-17,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10002530,210.0,240.0,2,3.0,480.0,14.4,465.6,420.0,45.6
7836,2022-05-10,Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10001494,420.0,480.0,2,5.0,960.0,48.0,912.0,840.0,72.0
7837,2023-08-09,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004289,270.0,310.0,4,2.0,1240.0,24.8,1215.2,1080.0,135.2
7838,2022-09-29,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10002945,10.0,10.0,2,4.0,20.0,0.8,19.2,20.0,-0.800000000000001
7839,2023-03-14,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10002567,140.0,160.0,2,3.0,320.0,9.6,310.4,280.0,30.4
7840,2023-02-13,Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Office Supplies,Envelopes,OFF-EN-10001509,10.0,10.0,3,4.0,30.0,1.2,28.8,30.0,-1.2
7841,2023-07-04,Standard Class,Consumer,United States,Des Moines,Iowa,50315,Central,Furniture,Tables,FUR-TA-10003954,1050.0,1180.0,4,5.0,4720.0,236.0,4484.0,4200.0,284.0
7842,2022-07-08,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10002892,50.0,50.0,2,3.0,100.0,3.0,97.0,100.0,-3.0
7843,2023-02-23,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10003638,50.0,60.0,3,3.0,180.0,5.4,174.6,150.0,24.6
7844,2022-06-11,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001569,60.0,70.0,11,5.0,770.0,38.5,731.5,660.0,71.5
7845,2022-03-07,Standard Class,Consumer,United States,Pharr,Texas,78577,Central,Furniture,Tables,FUR-TA-10001676,110.0,120.0,4,4.0,480.0,19.2,460.8,440.0,20.8
7846,2023-06-01,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,OFF-PA-10001125,120.0,150.0,5,4.0,750.0,30.0,720.0,600.0,120.0
7847,2023-10-23,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10002496,1590.0,1870.0,12,5.0,22440.0,1122.0,21318.0,19080.0,2238.0
7848,2022-01-06,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10004053,20.0,20.0,2,5.0,40.0,2.0,38.0,40.0,-2.0
7849,2022-04-27,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,OFF-ST-10000321,20.0,20.0,3,4.0,60.0,2.4,57.6,60.0,-2.4
7850,2022-02-23,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Storage,OFF-ST-10002957,10.0,10.0,3,5.0,30.0,1.5,28.5,30.0,-1.5
7851,2022-04-04,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Office Supplies,Labels,OFF-LA-10000973,10.0,10.0,2,5.0,20.0,1.0,19.0,20.0,-1.0
7852,2023-06-01,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10000143,10.0,10.0,2,4.0,20.0,0.8,19.2,20.0,-0.800000000000001
7853,2022-03-27,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Appliances,OFF-AP-10003287,20.0,20.0,2,4.0,40.0,1.6,38.4,40.0,-1.6
7854,2023-10-30,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001526,10.0,10.0,2,2.0,20.0,0.4,19.6,20.0,-0.399999999999999
7855,2022-03-02,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Appliances,OFF-AP-10004540,270.0,320.0,4,4.0,1280.0,51.2,1228.8,1080.0,148.8
7856,2023-03-12,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,TEC-AC-10001266,40.0,50.0,4,5.0,200.0,10.0,190.0,160.0,30.0
7857,2023-09-25,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10004233,30.0,30.0,2,5.0,60.0,3.0,57.0,60.0,-3.0
7858,2022-04-27,First Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10003505,390.0,460.0,5,2.0,2300.0,46.0,2254.0,1950.0,304.0
7859,2023-06-21,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10001005,190.0,240.0,3,4.0,720.0,28.8,691.2,570.0,121.2
7860,2023-04-24,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10001712,30.0,40.0,4,4.0,160.0,6.4,153.6,120.0,33.6
7861,2023-08-30,Standard Class,Consumer,United States,Cuyahoga Falls,Ohio,44221,East,Office Supplies,Binders,OFF-BI-10002353,20.0,20.0,4,5.0,80.0,4.0,76.0,80.0,-4.0
7862,2023-06-25,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10003038,20.0,20.0,2,2.0,40.0,0.8,39.2,40.0,-0.799999999999997
7863,2023-12-31,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000934,70.0,80.0,2,2.0,160.0,3.2,156.8,140.0,16.8
7864,2023-09-27,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10002743,240.0,270.0,3,5.0,810.0,40.5,769.5,720.0,49.5
7865,2022-11-11,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10001846,20.0,20.0,4,2.0,80.0,1.6,78.4,80.0,-1.59999999999999
7866,2022-05-17,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Chairs,FUR-CH-10004287,370.0,440.0,2,5.0,880.0,44.0,836.0,740.0,96.0
7867,2022-02-02,Second Class,Consumer,United States,Mesa,Arizona,85204,West,Furniture,Bookcases,FUR-BO-10001608,110.0,130.0,6,3.0,780.0,23.4,756.6,660.0,96.6
7868,2022-11-21,Second Class,Home Office,United States,Salt Lake City,Utah,84106,West,Office Supplies,Paper,OFF-PA-10000357,140.0,170.0,3,5.0,510.0,25.5,484.5,420.0,64.5
7869,2023-01-31,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000575,10.0,10.0,2,5.0,20.0,1.0,19.0,20.0,-1.0
7870,2023-04-05,Standard Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10002167,20.0,20.0,2,3.0,40.0,1.2,38.8,40.0,-1.2
7871,2023-07-22,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Office Supplies,Envelopes,OFF-EN-10004459,20.0,20.0,4,5.0,80.0,4.0,76.0,80.0,-4.0
7872,2023-04-10,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Labels,OFF-LA-10002271,10.0,10.0,2,3.0,20.0,0.6,19.4,20.0,-0.600000000000001
7873,2023-11-28,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Furniture,Chairs,FUR-CH-10004063,780.0,920.0,4,2.0,3680.0,73.6,3606.4,3120.0,486.4
7874,2022-08-12,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10004610,10.0,10.0,2,5.0,20.0,1.0,19.0,20.0,-1.0
7875,2023-08-02,Standard Class,Home Office,United States,Lake Forest,California,92630,West,Office Supplies,Paper,OFF-PA-10001878,80.0,100.0,2,3.0,200.0,6.0,194.0,160.0,34.0
7876,2022-08-17,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Paper,OFF-PA-10002036,30.0,30.0,6,3.0,180.0,5.4,174.6,180.0,-5.40000000000001
7877,2022-07-09,Standard Class,Corporate,United States,Portland,Oregon,97206,West,Office Supplies,Appliances,OFF-AP-10003278,10.0,10.0,1,3.0,10.0,0.3,9.7,10.0,-0.300000000000001
7878,2022-05-12,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10001641,10.0,10.0,2,2.0,20.0,0.4,19.6,20.0,-0.399999999999999
7879,2022-12-26,Second Class,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Furnishings,FUR-FU-10003806,190.0,240.0,4,4.0,960.0,38.4,921.6,760.0,161.6
7880,2022-06-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Tables,FUR-TA-10003392,300.0,340.0,2,4.0,680.0,27.2,652.8,600.0,52.8
7881,2023-01-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Art,OFF-AR-10003856,10.0,10.0,6,5.0,60.0,3.0,57.0,60.0,-3.0
7882,2023-10-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,70.0,80.0,6,2.0,480.0,9.6,470.4,420.0,50.4
7883,2023-03-22,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Technology,Accessories,TEC-AC-10002006,90.0,100.0,8,5.0,800.0,40.0,760.0,720.0,40.0
7884,2022-11-19,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Paper,OFF-PA-10002246,10.0,10.0,2,2.0,20.0,0.4,19.6,20.0,-0.399999999999999
7885,2022-04-03,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Supplies,OFF-SU-10004782,50.0,50.0,7,2.0,350.0,7.0,343.0,350.0,-7.0
7886,2023-08-20,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004351,20.0,20.0,3,3.0,60.0,1.8,58.2,60.0,-1.8
7887,2022-04-25,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004270,20.0,20.0,5,5.0,100.0,5.0,95.0,100.0,-5.0
7888,2023-04-14,Second Class,Consumer,United States,Thornton,Colorado,80229,West,Furniture,Furnishings,FUR-FU-10004053,20.0,20.0,1,3.0,20.0,0.6,19.4,20.0,-0.600000000000001
7889,2022-01-07,Standard Class,Consumer,United States,Davis,California,95616,West,Office Supplies,Paper,OFF-PA-10000019,30.0,30.0,5,5.0,150.0,7.5,142.5,150.0,-7.5
7890,2023-10-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Art,OFF-AR-10003811,20.0,20.0,9,2.0,180.0,3.6,176.4,180.0,-3.59999999999999
7891,2022-01-23,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,TEC-AC-10001838,350.0,400.0,2,5.0,800.0,40.0,760.0,700.0,60.0
7892,2022-07-17,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,FUR-FU-10003553,300.0,340.0,5,5.0,1700.0,85.0,1615.0,1500.0,115.0
7893,2023-01-12,Standard Class,Consumer,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Paper,OFF-PA-10003302,90.0,110.0,3,3.0,330.0,9.9,320.1,270.0,50.1
7894,2022-07-13,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002412,10.0,10.0,3,5.0,30.0,1.5,28.5,30.0,-1.5
7895,2023-10-14,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10002852,70.0,80.0,5,4.0,400.0,16.0,384.0,350.0,34.0
7896,2022-08-13,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Binders,OFF-BI-10000145,10.0,10.0,2,3.0,20.0,0.6,19.4,20.0,-0.600000000000001
7897,2022-07-27,Standard Class,Home Office,United States,Wheeling,West Virginia,26003,East,Office Supplies,Paper,OFF-PA-10001970,380.0,450.0,8,5.0,3600.0,180.0,3420.0,3040.0,380.0
7898,2022-05-22,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Appliances,OFF-AP-10001563,230.0,270.0,7,3.0,1890.0,56.7,1833.3,1610.0,223.3
7899,2023-03-18,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,OFF-BI-10001359,1370.0,1610.0,6,5.0,9660.0,483.0,9177.0,8220.0,957.0
7900,2022-10-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Fasteners,OFF-FA-10003495,20.0,20.0,5,2.0,100.0,2.0,98.0,100.0,-2.0
7901,2022-09-15,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Technology,Accessories,TEC-AC-10003709,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0
7902,2022-12-04,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Furnishings,FUR-FU-10003268,30.0,30.0,1,5.0,30.0,1.5,28.5,30.0,-1.5
7903,2023-11-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10003845,10.0,10.0,5,3.0,50.0,1.5,48.5,50.0,-1.5
7904,2022-12-09,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Furniture,Chairs,FUR-CH-10002073,350.0,420.0,2,4.0,840.0,33.6,806.4,700.0,106.4
7905,2023-07-02,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10001357,70.0,80.0,2,5.0,160.0,8.0,152.0,140.0,12.0
7906,2023-08-10,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001415,0.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0
7907,2023-03-16,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10002813,0.0,0.0,10,2.0,0.0,0.0,0.0,0.0,0.0
7908,2022-02-28,First Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10003849,680.0,720.0,2,2.0,1440.0,28.8,1411.2,1360.0,51.2
7909,2022-04-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Tables,FUR-TA-10004147,220.0,270.0,3,3.0,810.0,24.3,785.7,660.0,125.7
7910,2023-12-11,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Art,OFF-AR-10001662,20.0,20.0,8,4.0,160.0,6.4,153.6,160.0,-6.40000000000001
7911,2022-04-14,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Office Supplies,Storage,OFF-ST-10001558,50.0,50.0,3,4.0,150.0,6.0,144.0,150.0,-6.0
7912,2023-12-12,Standard Class,Consumer,United States,Morgan Hill,California,95037,West,Furniture,Bookcases,FUR-BO-10001337,180.0,210.0,2,5.0,420.0,21.0,399.0,360.0,39.0
7913,2023-03-16,Second Class,Consumer,United States,Saint Charles,Illinois,60174,Central,Furniture,Furnishings,FUR-FU-10001602,30.0,30.0,2,5.0,60.0,3.0,57.0,60.0,-3.0
7914,2022-11-15,First Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10003996,30.0,30.0,2,4.0,60.0,2.4,57.6,60.0,-2.4
7915,2022-09-30,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10003673,3130.0,3400.0,5,2.0,17000.0,340.0,16660.0,15650.0,1010.0
7916,2023-01-01,Standard Class,Home Office,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10004992,90.0,100.0,3,4.0,300.0,12.0,288.0,270.0,18.0
7917,2022-05-30,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002880,280.0,340.0,4,2.0,1360.0,27.2,1332.8,1120.0,212.8
7918,2022-07-22,Second Class,Home Office,United States,Garland,Texas,75043,Central,Office Supplies,Art,OFF-AR-10000380,30.0,30.0,1,4.0,30.0,1.2,28.8,30.0,-1.2
7919,2022-12-01,Second Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10002706,20.0,20.0,2,4.0,40.0,1.6,38.4,40.0,-1.6
7920,2022-01-04,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Office Supplies,Storage,OFF-ST-10000943,30.0,40.0,2,5.0,80.0,4.0,76.0,60.0,16.0
7921,2023-06-16,Standard Class,Home Office,United States,Waterbury,Connecticut,6708,East,Technology,Accessories,TEC-AC-10001090,50.0,60.0,2,2.0,120.0,2.4,117.6,100.0,17.6
7922,2022-10-08,Standard Class,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10002026,150.0,170.0,3,4.0,510.0,20.4,489.6,450.0,39.6
7923,2023-12-22,Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Technology,Phones,TEC-PH-10000526,360.0,380.0,5,5.0,1900.0,95.0,1805.0,1800.0,5.0
7924,2022-01-13,Standard Class,Home Office,United States,Hollywood,Florida,33021,South,Office Supplies,Binders,OFF-BI-10004002,20.0,20.0,3,5.0,60.0,3.0,57.0,60.0,-3.0
7925,2023-09-26,First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,OFF-BI-10002309,20.0,20.0,4,2.0,80.0,1.6,78.4,80.0,-1.59999999999999
7926,2022-02-20,First Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10003923,80.0,100.0,7,4.0,700.0,28.0,672.0,560.0,112.0
7927,2023-12-10,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10003433,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0
7928,2022-11-15,Second Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10001363,470.0,570.0,1,4.0,570.0,22.8,547.2,470.0,77.2
7929,2023-05-26,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000820,40.0,50.0,3,4.0,150.0,6.0,144.0,120.0,24.0
7930,2022-01-10,First Class,Home Office,United States,Dallas,Texas,75217,Central,Furniture,Tables,FUR-TA-10004767,290.0,300.0,6,5.0,1800.0,90.0,1710.0,1740.0,-30.0
